TIMESTAMP,P_a,e_a,T_a,cov_Ts_Uz,cov_h2o_Uz
2016-08-05 21:00:00,83.97715,1.527,16.305329999999998,0.005704228,-0.0005985592
2016-08-05 21:30:00,83.94997,1.5619999999999998,16.09301,-0.001901814,0.00608611
2016-08-05 22:00:00,83.91277,1.535,16.03049,0.00047533589999999994,-0.005577564
2016-08-05 22:30:00,83.89023,1.446,16.07613,-0.013080700000000002,0.00660275
2016-08-05 23:00:00,83.87325,1.446,15.971639999999999,-0.001371246,0.003059434
2016-08-05 23:30:00,83.85873000000001,1.4169999999999998,16.11759,-0.006678966999999999,0.01170063
2016-08-06 00:00:00,83.83976,1.386,16.2658,-0.009745603,0.01676082
2016-08-06 00:30:00,83.84874,1.3769999999999998,16.22901,-0.005009554,0.004681547
2016-08-06 01:00:00,83.85276999999999,1.392,15.84366,-0.001259975,0.006604798
2016-08-06 01:30:00,83.85152,1.3969999999999998,15.74952,-0.00042622819999999997,0.008434256999999999
2016-08-06 02:00:00,83.88651,1.4,15.762379999999999,-0.001527239,0.005278673
2016-08-06 02:30:00,83.87687,1.3940000000000001,15.705620000000001,-0.003825238,0.01370491
2016-08-06 03:00:00,83.8677,1.385,15.614479999999999,0.002580387,0.01083261
2016-08-06 03:30:00,83.87103,1.3780000000000001,15.51499,-0.01146451,0.01186675
2016-08-06 04:00:00,83.89084,1.36,15.44679,-0.01162963,0.009782854
2016-08-06 04:30:00,83.9289,1.368,15.77106,0.0166489,0.01441806
2016-08-06 05:00:00,83.97447,1.351,16.005129999999998,0.02947624,0.01461041
2016-08-06 05:30:00,84.0011,1.338,16.059420000000003,0.01578669,0.0164908
2016-08-06 06:00:00,84.00591,1.3359999999999999,16.1323,0.03299567,0.016228799999999998
2016-08-06 06:30:00,84.01655,1.335,16.618370000000002,0.07970604,0.02645267
2016-08-06 07:00:00,84.04226,1.341,17.26107,0.11717999999999999,0.04029408
2016-08-06 07:30:00,84.05944000000001,1.3330000000000002,17.80852,0.07206056,0.03339276
2016-08-06 08:00:00,84.05051,1.3530000000000002,18.5708,0.21058809999999997,0.05018913
2016-08-06 08:30:00,84.04052,1.383,19.36255,0.1706319,0.03723187
2016-08-06 09:00:00,84.02518,1.406,19.948529999999998,0.15126070000000003,0.03659584
2016-08-06 09:30:00,84.00236,1.409,19.93467,0.1042298,0.02673448
2016-08-06 10:00:00,83.96946,1.406,20.31639,0.14674600000000002,0.03944238
2016-08-06 10:30:00,83.92628,1.3980000000000001,21.04851,0.27415759999999995,0.04690657
2016-08-06 11:00:00,83.89027,1.3940000000000001,22.076620000000002,0.1946674,0.07228064
2016-08-06 11:30:00,83.83736999999999,1.379,22.021160000000002,0.21492870000000003,0.0556495
2016-08-06 12:00:00,83.79623000000001,1.3619999999999999,22.4254,0.1243259,0.03861678
2016-08-06 12:30:00,83.76614000000001,1.358,22.48735,0.07043463,0.04095558
2016-08-06 13:00:00,83.73208000000001,1.3530000000000002,22.90512,0.14106029999999997,0.03469569
2016-08-06 13:30:00,83.71165,1.3519999999999999,22.952170000000002,0.2279486,0.0493791
2016-08-06 14:00:00,83.70291,1.341,22.70045,0.20641929999999997,0.03940773
2016-08-06 14:30:00,83.70926999999999,1.306,22.60751,0.11322570000000001,0.02597857
2016-08-06 15:00:00,83.71918000000001,1.2919999999999998,22.104429999999997,0.02402681,0.01444403
2016-08-06 15:30:00,83.73021999999999,1.278,21.92149,0.0003881063,0.0070013309999999995
2016-08-06 16:00:00,83.75964,1.324,21.25507,0.06582679,-0.01828493
2016-08-06 16:30:00,83.79588000000001,1.3840000000000001,18.727929999999997,-0.001239106,-0.05081961
2016-08-06 17:00:00,83.82701,1.383,17.51816,-0.01210231,-0.05447078
2016-08-06 17:30:00,83.86858000000001,1.395,17.027929999999998,-0.004753847,0.0103425
2016-08-06 18:00:00,83.90111,1.3940000000000001,16.66169,-0.003758019,0.02170459
2016-08-06 18:30:00,83.94164,1.383,16.82899,0.0008672606,0.006251054
2016-08-06 19:00:00,83.9518,1.3840000000000001,16.666420000000002,0.0043109279999999995,0.01729785
2016-08-06 19:30:00,83.97603000000001,1.357,16.45485,-0.007245854,0.0030895429999999997
2016-08-06 20:00:00,84.00043000000001,1.344,16.603839999999998,-0.004904415,0.0006367677999999999
2016-08-06 20:30:00,83.96005,1.339,16.60885,-0.01286661,0.007086184000000001
2016-08-06 21:00:00,83.96307,1.3330000000000002,16.52303,-0.0127641,0.008580016
2016-08-06 21:30:00,83.9203,1.331,16.49396,-0.0032966320000000003,0.0062308269999999995
2016-08-06 22:00:00,83.89379,1.327,16.42596,-0.0107025,0.004435657
2016-08-06 22:30:00,83.8531,1.3330000000000002,16.18694,-0.02151321,0.005034355999999999
2016-08-06 23:00:00,83.87321999999999,1.338,15.879679999999999,-0.01772187,0.006736916
2016-08-06 23:30:00,83.83966,1.339,15.77009,-0.004230581,0.006214511
2016-08-07 00:00:00,83.82267,1.3419999999999999,15.70561,0.002204255,0.004572497
2016-08-07 00:30:00,83.82167,1.3359999999999999,15.73913,0.0029688659999999997,0.001929897
2016-08-07 01:00:00,83.81837,1.33,15.344389999999999,-0.010579600000000002,0.003397965
2016-08-07 01:30:00,83.80738000000001,1.32,15.06306,-0.02110576,0.006966836999999999
2016-08-07 02:00:00,83.8283,1.305,14.917520000000001,-0.02003306,0.00626618
2016-08-07 02:30:00,83.86861,1.286,14.60857,-0.007739559,0.002028149
2016-08-07 03:00:00,83.88315,1.3,14.532979999999998,-0.01068909,0.003111258
2016-08-07 03:30:00,83.91417,1.308,14.50889,-0.0027547270000000002,0.002322577
2016-08-07 04:00:00,83.95233,1.3130000000000002,14.45248,-0.0009396064999999999,0.003096133
2016-08-07 04:30:00,83.9763,1.315,14.56415,-0.001816504,0.009087580999999999
2016-08-07 05:00:00,83.98834000000001,1.2919999999999998,14.858229999999999,0.01058218,0.01098738
2016-08-07 05:30:00,84.01539,1.274,15.15279,0.01265601,0.009574945999999999
2016-08-07 06:00:00,84.03971999999999,1.2670000000000001,15.52713,0.02433944,0.01255744
2016-08-07 06:30:00,84.04855,1.273,15.92395,0.02123341,0.0138736
2016-08-07 07:00:00,84.03282,1.2890000000000001,16.81175,0.09060663,0.0234303
2016-08-07 07:30:00,84.02897,1.295,17.72767,0.15240179999999998,0.03415507
2016-08-07 08:00:00,84.02878,1.2930000000000001,18.211570000000002,0.10895719999999999,0.02093151
2016-08-07 08:30:00,84.01746,1.306,18.858060000000002,0.1938815,0.04103551
2016-08-07 09:00:00,83.98087,1.301,19.3548,0.1522336,0.03487244
2016-08-07 09:30:00,83.94696,1.301,20.451529999999998,0.30356279999999997,0.05913202
2016-08-07 10:00:00,83.91713,1.2830000000000001,21.05353,0.22629549999999998,0.041879
2016-08-07 10:30:00,83.89116,1.276,21.64975,0.190298,0.04718274
2016-08-07 11:00:00,83.85709,1.248,22.087870000000002,0.1867242,0.04483449
2016-08-07 11:30:00,83.82276999999999,1.232,22.45595,0.15384,0.04789487
2016-08-07 12:00:00,83.78908,1.212,22.843000000000004,0.14807279999999998,0.0370129
2016-08-07 12:30:00,83.75584,1.212,23.401770000000003,0.1109599,0.03017899
2016-08-07 13:00:00,83.71539,1.202,23.43563,0.1015729,0.03216944
2016-08-07 13:30:00,83.69925,1.264,23.36233,0.07016035,0.03513792
2016-08-07 14:00:00,83.68923000000001,1.2819999999999998,23.25677,0.07013569,0.02292364
